MODO;EMPRESA;LINEA;PERIODO;ACTUALIZACION
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201502;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201503;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201504;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201505;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201506;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201507;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201508;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201509;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201510;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201511;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201512;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201601;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201602;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201603;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201604;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201605;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201606;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201607;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201608;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201609;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201610;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201611;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201612;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201701;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201702;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201703;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201704;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201705;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201706;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201707;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201708;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201709;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201710;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201711;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201712;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201801;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201802;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201803;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201804;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201805;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201806;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201807;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201808;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201809;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201810;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201811;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201812;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201901;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201902;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201903;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201904;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201905;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 304;201906;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201301;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201302;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201303;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201304;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201305;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201306;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201307;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201308;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201309;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201310;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201311;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201312;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201401;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201402;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201403;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201404;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201405;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201406;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201407;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201408;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201409;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201410;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201411;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201412;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201501;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201502;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201503;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201504;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201505;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201506;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201507;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201508;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201509;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201510;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201511;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201512;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201601;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201602;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201603;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201604;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201605;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201606;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201607;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201608;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201609;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201610;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201611;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201612;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201701;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201702;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201703;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201704;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201705;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201706;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201707;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201708;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201709;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201710;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201711;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201712;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201801;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201802;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201803;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201804;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201805;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201806;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201807;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201808;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201809;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201810;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201811;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201812;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201901;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201902;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201903;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201904;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201905;
COLECTIVO;COMPA¥IA NOROESTE S.A.T.;LINEA 343;201906;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201301;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201302;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201303;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201304;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201305;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201306;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201307;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201308;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201309;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201310;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201311;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201312;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201401;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201402;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201403;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201404;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201405;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201406;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201407;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201408;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201409;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201410;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201411;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201412;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201501;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201502;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201503;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201504;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201505;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201506;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201507;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201508;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201509;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201510;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201511;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201512;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201601;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201602;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201603;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201604;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201605;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201606;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201607;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201608;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201609;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201610;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201611;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201612;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201701;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201702;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201703;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201704;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201705;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201706;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201707;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201708;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201709;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201710;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201711;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201712;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201801;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201802;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201803;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201804;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201805;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201806;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201807;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201808;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201809;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201810;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201811;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201812;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201901;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201902;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201903;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201904;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201905;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;201906;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201411;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201412;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201501;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201502;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201503;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201504;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201505;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201506;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201507;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201508;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201509;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201510;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201511;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201512;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201601;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201602;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201603;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201604;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201605;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201606;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201607;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201608;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201609;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201610;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201611;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201612;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201701;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201702;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201703;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201704;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201705;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201706;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201707;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201708;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201709;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201710;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201711;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201712;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201801;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201802;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201803;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201804;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201805;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201806;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201807;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201808;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201809;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201810;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201811;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201812;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201901;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201902;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201903;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201904;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201905;
COLECTIVO;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;201906;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201301;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201302;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201303;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201304;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201305;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201306;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201307;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201308;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201309;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201310;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201311;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201312;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201401;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201402;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201403;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201404;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201405;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201406;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201407;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201408;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201409;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201410;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201411;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201412;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201501;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201502;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201503;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201504;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201505;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201506;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201507;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201508;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201509;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201510;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201511;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201512;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201601;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201602;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201603;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201604;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201605;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 136;201606;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 153;201301;
COLECTIVO;CONSULTORES ASOCIADOS ECOTRANS S.A.;LINEA 153;201302;
